,unnamed: 0,date,open,high,low,close,volume,past_ret_1h,past_ret_2h,past_ret_4h,past_ret_8h,past_ret_16h,forward regime,probability,0.6 percent prediction,1 percent prediction,1.5 percent prediction,label
1071,1071,2025-06-24 08:00:00,3323.45,3330.14,3317.17,3329.5,149,-0.0020693797867546,0.0007929118486258,0.0067397507133202,0.0043940531611352,0.0176512989938428,downward,98.0,1.0,1.0,1.0,-1
1074,1074,2025-06-24 11:00:00,3319.47,3327.47,3319.05,3325.73,157,-0.0023303154495404,0.0001623703668067,-0.0009381398971052,0.0078569216382569,0.0159213165229887,downward,98.0,1.0,1.0,1.0,-1
1077,1077,2025-06-24 14:00:00,3315.95,3317.63,3296.06,3301.77,152,0.0040341998382686,0.0058574643297384,0.0049094879413162,0.0091980967783946,0.0201831139055719,upward,99.0,1.0,1.0,1.0,1
1078,1078,2025-06-24 15:00:00,3300.89,3309.62,3300.08,3305.22,153,-0.0010438034381976,0.0029861854884094,0.0062053358021554,0.0052613744319591,0.0151064074403519,upward,100.0,1.0,1.0,1.0,1
1101,1101,2025-06-25 14:00:00,3320.68,3321.38,3312.0,3313.74,156,0.0020339555909638,0.0025077404986511,0.0033225298303427,0.0053082016090579,0.0027159644389722,upward,93.0,1.0,1.0,1.0,1
1119,1119,2025-06-26 08:00:00,3339.98,3347.07,3339.4,3345.56,158,-0.0018532024534009,-0.003473260082019,-0.0022387881251568,-0.0019787419744377,-0.0059631272492497,downward,,,,,-1
1120,1120,2025-06-26 09:00:00,3345.92,3349.56,3344.1,3348.08,155,-0.0007526701870923,-0.0026044777902558,-0.0043995364507418,-0.0042890253518435,-0.0039425581228643,downward,,,,,-1
1122,1122,2025-06-26 11:00:00,3340.11,3343.04,3337.9,3343.04,156,-0.0007538049200727,0.0015076098401454,-0.0011007944864553,-0.0012593328228199,-0.0034549392170001,downward,,,,,-1
1126,1126,2025-06-26 15:00:00,3322.64,3323.65,3311.7,3318.37,147,0.0004007991875529,0.0013832092262164,0.0074343728999479,0.006325394696794,0.004429885757164,upward,96.0,1.0,1.0,1.0,1
1130,1130,2025-06-26 19:00:00,3332.25,3334.61,3331.16,3334.1,162,-0.0004648930745927,-0.0008697999460124,-0.0047179148795777,0.002681383281845,0.0014186737050478,downward,94.0,1.0,1.0,1.0,-1
1131,1131,2025-06-26 20:00:00,3333.9,3334.1,3328.0,3330.93,165,0.0009516861657254,0.000486350658825,-0.0018523355339198,0.000495357152507,0.002143545496303,downward,97.0,1.0,-1.0,1.0,-1
1132,1132,2025-06-26 21:00:00,3331.28,3332.2,3327.48,3327.75,163,0.0009556006310569,0.0019081962286831,0.0010367365336938,-0.0014394110134474,0.0016828187213582,downward,,,,,-1
1133,1133,2025-06-26 22:00:00,3327.75,3327.75,3327.75,3327.75,1,0.0,0.0009556006310569,0.0014424160468786,-0.0024190519119525,0.0018601156937871,downward,97.0,1.0,1.0,1.0,-1
1134,1134,2025-06-26 23:00:00,3327.1,3327.57,3318.0,3321.3,158,0.0019420106584771,0.0019420106584771,0.0038539126245746,-0.0008821846867191,0.0054376298437359,downward,97.0,1.0,1.0,1.0,-1
1135,1135,2025-06-27 00:00:00,3321.97,3323.42,3316.34,3317.42,163,0.0011695835920686,0.0031138655943474,0.0040724418373312,0.0022125627746862,0.0084824954331981,downward,97.0,1.0,1.0,1.0,-1
1136,1136,2025-06-27 01:00:00,3319.6,3319.6,3312.0,3318.18,158,-0.0002290412213923,0.0009402744878217,0.002884111169376,0.0039238377664865,0.009010963841624,downward,99.0,1.0,1.0,1.0,-1
1137,1137,2025-06-27 02:00:00,3318.64,3321.63,3314.87,3316.64,155,0.0004643253413092,0.0002351777702735,0.0033497756765883,0.0047970234936562,0.0072000578899127,downward,99.0,1.0,1.0,1.0,-1
1138,1138,2025-06-27 03:00:00,3315.87,3319.82,3308.58,3308.58,159,0.002436090407365,0.0029015468871842,0.0038445496255192,0.0077132788084313,0.0104153443471217,downward,99.0,1.0,1.0,1.0,-1
1141,1141,2025-06-27 06:00:00,3293.89,3300.48,3290.36,3297.6,158,-0.0009764677341096,-0.0009976952935467,0.0057738961669091,0.0091430131004366,0.0067018437651624,downward,100.0,1.0,1.0,1.0,-1
1142,1142,2025-06-27 07:00:00,3296.29,3299.71,3287.19,3294.83,153,0.0008407110533774,-0.0001365776079493,0.0041732046873435,0.0080337984053806,0.007144526424732,downward,100.0,1.0,1.0,1.0,-1
1144,1144,2025-06-27 09:00:00,3285.42,3290.55,3281.8,3289.13,158,-0.0012982156375698,0.0017329810618613,0.0015961667675039,0.0088321227801879,0.0127906163635975,downward,100.0,1.0,1.0,1.0,-1
1146,1146,2025-06-27 11:00:00,3284.66,3290.74,3279.96,3285.46,155,-0.0008552835828163,0.0011170429711517,0.0028519598473273,0.0070370663468737,0.0148046240100321,downward,100.0,1.0,1.0,1.0,-1
1147,1147,2025-06-27 12:00:00,3285.84,3287.75,3276.34,3281.29,153,0.0012708416506923,0.0004144711378757,0.0010879867369235,0.00396795162878,0.0151281965324612,downward,100.0,1.0,1.0,1.0,-1
1158,1158,2025-06-29 23:00:00,3278.3,3278.3,3246.11,3263.73,131,0.003039467112782,0.0030026993654499,0.003575663428041,0.0025859982290201,0.0095289745168871,upward,,,,,1
1159,1159,2025-06-30 00:00:00,3263.1,3270.14,3263.08,3263.08,135,0.0001991983034435,0.0032392708729176,0.0024455422484279,0.0034047586942398,0.0066746754599948,upward,,,,,1
1160,1160,2025-06-30 01:00:00,3264.07,3269.19,3262.0,3264.69,160,-0.0004931555522883,-0.0002940554845942,0.0027077609206387,0.0040003798216676,0.0074861625452953,upward,,,,,1
1161,1161,2025-06-30 02:00:00,3264.32,3275.32,3260.26,3273.87,160,-0.0028040209293588,-0.003295793663157,-6.719875865557334e-05,0.0009988179127453,0.0026818413681668,upward,,,,,1
1171,1171,2025-06-30 12:00:00,3283.31,3283.4,3275.06,3277.77,156,0.0017481397413485,0.0029471256372473,0.0040545858922376,0.0002867803415127,-0.002047123501649,upward,93.0,1.0,1.0,1.0,1
1172,1172,2025-06-30 13:00:00,3279.51,3288.69,3278.23,3281.81,157,-0.0012310279997927,0.0005149597325866,0.0022000054847783,0.0011335208314924,-0.0025229979797732,upward,93.0,1.0,1.0,1.0,1
1174,1174,2025-06-30 15:00:00,3284.51,3289.15,3279.88,3287.89,154,-0.0008394441419876,-0.001849210283799,-0.0013352028200456,0.001046263713202,-0.007348177706675,upward,91.0,1.0,1.0,1.0,1
1175,1175,2025-06-30 16:00:00,3287.63,3290.59,3284.12,3289.3,154,-0.0004286626333871,-0.0012677469370383,-0.0035053050801082,0.0005350682516036,-0.0079713008846867,upward,93.0,1.0,1.0,1.0,1
1177,1177,2025-06-30 18:00:00,3295.66,3298.17,3292.16,3293.92,159,0.0007134356632825,-0.0014025841550492,-0.002668552970321,-0.0019702967892359,-0.0060869723611988,upward,96.0,1.0,-1.0,1.0,1
1178,1178,2025-06-30 19:00:00,3293.59,3299.21,3292.59,3298.49,157,-0.0013854824480291,-0.0006730352373358,-0.0032135916737658,-0.0045445036971462,-0.0054812959869515,upward,,,,,1
1180,1180,2025-06-30 21:00:00,3308.61,3308.96,3301.5,3302.34,160,0.0019077381493122,-0.0011658399801354,-0.0018380905660835,-0.006216803842124,-0.005090329887292,upward,,,,,1
1181,1181,2025-06-30 22:00:00,3302.34,3302.63,3302.34,3302.63,2,-8.780880692049742e-05,0.0018197618261808,-0.0026372920975101,-0.0052988073141708,-0.0041724322736728,upward,84.0,-1.0,-1.0,1.0,1
1183,1183,2025-07-01 00:00:00,3310.76,3312.12,3307.6,3312.12,163,-0.0003079598565269,-0.0028652343514122,-0.0010506865693271,-0.0068898469862201,-0.0063584652729973,upward,89.0,-1.0,-1.0,1.0,1
1184,1184,2025-07-01 01:00:00,3312.47,3314.61,3309.4,3314.61,159,-0.000751219600496,-0.0010589481115426,-0.0037017929711187,-0.0055330793064644,-0.0077173483456575,upward,89.0,-1.0,-1.0,1.0,1
1185,1185,2025-07-01 02:00:00,3315.03,3320.76,3314.28,3317.56,154,-0.0008892077309829,-0.0016397593412026,-0.0045002953978224,-0.0071257189018434,-0.0090819759100061,upward,88.0,-1.0,-1.0,1.0,1
1186,1186,2025-07-01 03:00:00,3317.89,3319.06,3314.6,3315.81,155,0.0005277745106022,-0.0003619025215557,-0.0014204673971065,-0.005223459727789,-0.0097442253928904,upward,85.0,-1.0,-1.0,1.0,1
1187,1187,2025-07-01 04:00:00,3316.73,3322.15,3315.66,3320.8,158,-0.0015026499638641,-0.0009756685136111,-0.0026138279932547,-0.0036617682486148,-0.0129577210310769,upward,89.0,1.0,-1.0,-1.0,1
1188,1188,2025-07-01 05:00:00,3321.01,3322.88,3317.8,3322.78,162,-0.0005958865769024,-0.0020976411318234,-0.0024587845117642,-0.0061514755716598,-0.0123300368968154,upward,82.0,1.0,1.0,-1.0,1
1189,1189,2025-07-01 06:00:00,3322.0,3331.81,3322.0,3329.16,158,-0.0019163993319635,-0.002511143952228,-0.0034843624217519,-0.0079689771594034,-0.0132255583991156,upward,94.0,1.0,-1.0,-1.0,1
1190,1190,2025-07-01 07:00:00,3329.49,3334.08,3325.01,3331.48,158,-0.0006963871912784,-0.0026114519672937,-0.0047036152100568,-0.0061174012751089,-0.0130842748568204,upward,94.0,-1.0,-1.0,-1.0,1
1196,1196,2025-07-01 13:00:00,3349.15,3357.43,3348.27,3355.1,153,-0.0017465947363715,-0.001779380644392,-0.0047241512920628,-0.0096330958838781,-0.0157253137015289,downward,89.0,1.0,1.0,-1.0,-1
1197,1197,2025-07-01 14:00:00,3354.37,3355.7,3344.81,3351.79,150,0.0009875320351215,-0.0007607875195045,-0.0017960552421243,-0.0067516163005438,-0.0146667899838592,downward,89.0,1.0,1.0,-1.0,-1
1216,1216,2025-07-02 09:00:00,3334.43,3337.71,3332.86,3333.53,154,0.0002579847788979,-0.0001109934513864,0.0019318860187247,0.0016019054875762,0.0023698601782493,upward,,,,,1
1221,1221,2025-07-02 14:00:00,3347.87,3347.87,3335.29,3336.47,157,0.0030061711929074,0.0013277505866979,0.0015825108572833,0.0005664669545957,0.000713328757639,upward,95.0,-1.0,-1.0,-1.0,1
1223,1223,2025-07-02 16:00:00,3343.12,3343.37,3339.05,3340.42,155,0.0007005107142215,-0.0011824860346902,0.0001436945054813,-0.0018051622251095,-0.0006825489010364,upward,94.0,-1.0,1.0,-1.0,1
1230,1230,2025-07-02 23:00:00,3357.77,3364.85,3356.85,3361.77,163,-0.0014545908851586,-0.0014635147556197,-0.0020971095583577,-0.0056547592488479,-0.0085103977963989,downward,89.0,1.0,-1.0,1.0,-1
1237,1237,2025-07-03 06:00:00,3350.62,3359.96,3350.22,3358.79,161,-0.0024473098943368,-0.0033226251120194,-0.0038019643978932,-0.0005686571652291,-0.006645250224039,downward,95.0,1.0,-1.0,-1.0,-1
1238,1238,2025-07-03 07:00:00,3359.13,3363.23,3356.57,3361.9,156,-0.0009250721318302,-0.0033701180879859,-0.0033136024271989,-3.866861001222688e-05,-0.00569320919718,downward,95.0,1.0,-1.0,-1.0,-1
1239,1239,2025-07-03 08:00:00,3361.09,3362.93,3352.69,3353.09,155,0.0026274272387558,0.0016999245472086,-0.0016283487767999,-0.0012167880969493,-0.0037786042128306,downward,93.0,1.0,-1.0,-1.0,-1
1240,1240,2025-07-03 09:00:00,3353.17,3358.24,3351.8,3356.14,156,-0.0009087821127842,0.0017162573670943,-0.0016596447108879,-0.0035636177275083,-0.002312180064002,downward,92.0,-1.0,-1.0,-1.0,-1
1242,1242,2025-07-03 11:00:00,3346.21,3355.09,3344.77,3353.48,155,-0.0023945274759354,0.0007932058637594,0.002510824576261,-0.0008110977253479,0.0003697651394967,downward,96.0,-1.0,-1.0,-1.0,-1
1243,1243,2025-07-03 12:00:00,3352.65,3353.48,3343.03,3345.86,157,0.0022774413753114,-0.0001225394965719,0.0021608794151577,0.0005290119730054,0.0036821624335745,downward,97.0,-1.0,-1.0,-1.0,-1
1258,1258,2025-07-04 03:00:00,3329.95,3331.92,3326.6,3327.11,159,0.0009437620036607,0.0004778922247836,0.0004598585559238,0.0005710661805591,0.0079257974638649,upward,92.0,-1.0,1.0,1.0,1
1272,1272,2025-07-04 17:00:00,3332.13,3337.24,3332.13,3337.0,157,-0.0014144441114772,-0.0011627210068924,-0.0009619418639497,0.0017290979922086,-0.0024872640095895,downward,97.0,-1.0,1.0,-1.0,-1
1273,1273,2025-07-04 18:00:00,3336.07,3336.9,3336.07,3336.37,3,0.0001888279777122,-0.001225883220386,-0.0007463201023866,-0.0005814702805744,-0.001834328926348,downward,,,,,-1
1274,1274,2025-07-06 22:00:00,3336.9,3336.91,3336.9,3336.91,2,-0.0001618263603153,2.6971060052671803e-05,-0.0011357813066579,-0.0001408488691633,-0.002936848761279,downward,,,,,-1
1275,1275,2025-07-06 23:00:00,3335.9,3341.79,3331.8,3333.56,131,0.0010049316646467,0.0008429426798977,-0.0003839738897754,0.0003299775615257,0.0013739065743529,downward,,,,,-1
1276,1276,2025-07-07 00:00:00,3333.68,3334.07,3326.0,3327.97,136,0.0016797026415502,0.0026863222925688,0.0027133658055813,0.0017488138414709,0.0038702271955577,downward,,,,,-1
1277,1277,2025-07-07 01:00:00,3327.75,3328.39,3321.5,3326.03,166,0.0005832779620147,0.0022639603370984,0.00310881140579,0.0023601711349565,0.0039596756493476,downward,,,,,-1
1287,1287,2025-07-07 11:00:00,3309.02,3310.51,3296.6,3301.86,158,0.0020745882623733,0.0024622485508167,0.002359276286699,0.0020200735343109,0.0092129890425396,upward,87.0,1.0,1.0,1.0,1
1288,1288,2025-07-07 12:00:00,3301.39,3306.9,3299.7,3301.44,153,0.0001272172143065,0.0022020694000193,8.78404574973235e-05,0.0027260831637103,0.0107710574779489,upward,96.0,,,,1
1289,1289,2025-07-07 13:00:00,3303.11,3311.8,3300.72,3309.5,153,-0.0024354132044115,-0.0023085058165885,0.0001480586191267,-0.0006133857078108,0.0081190512161957,upward,93.0,1.0,1.0,-1.0,1
1290,1290,2025-07-07 14:00:00,3308.87,3316.55,3306.67,3316.23,155,-0.0020294129176806,-0.0044598836630752,-0.0022676352363979,-0.0008865488823152,0.0062359969000942,upward,86.0,-1.0,1.0,-1.0,1
1291,1291,2025-07-07 15:00:00,3316.66,3321.17,3313.2,3317.98,157,-0.0005274293395378,-0.0025557718853037,-0.0048583776876292,-0.0025105636562003,0.0046956280628573,upward,91.0,-1.0,1.0,-1.0,1
1292,1292,2025-07-07 16:00:00,3317.99,3321.86,3316.24,3320.71,156,-0.0008221133432307,-0.0013491090760711,-0.0058029758696181,-0.0057156451481761,0.00218627944024,upward,92.0,-1.0,1.0,-1.0,1
1307,1307,2025-07-08 07:00:00,3334.52,3335.76,3330.0,3335.76,158,-0.0005366093483945,-0.0018796316281748,-0.0004796508142073,0.0011331750485645,-0.0053301196728782,downward,94.0,-1.0,-1.0,-1.0,-1
1308,1308,2025-07-08 08:00:00,3336.46,3338.94,3330.43,3333.79,154,0.0005909190440911,5.399260301341968e-05,-0.0007049034282302,0.0002159704120536,-0.0039234624856394,downward,96.0,-1.0,-1.0,-1.0,-1
1311,1311,2025-07-08 11:00:00,3322.05,3326.71,3320.78,3324.71,156,-0.0008542098408583,-0.0001624201810082,0.0033235981484101,0.0028423531676446,0.0027581352960108,downward,94.0,-1.0,-1.0,-1.0,-1
1312,1312,2025-07-08 12:00:00,3324.38,3327.3,3319.6,3325.01,155,-9.022529255553469e-05,-0.0009443580620811,0.0026405935621245,0.0019338287704397,0.0035699140754463,downward,96.0,-1.0,-1.0,-1.0,-1
1313,1313,2025-07-08 13:00:00,3325.06,3329.53,3324.72,3328.36,155,-0.0010065017005371,-0.0010966361811823,-0.0012588782463435,0.0003395065437632,0.0023795502890313,downward,94.0,-1.0,1.0,-1.0,-1
1314,1314,2025-07-08 14:00:00,3327.88,3328.31,3314.6,3316.0,153,0.0037273823884198,0.00271712907117,0.001770205066345,0.0054191797346199,0.0061459589867309,downward,95.0,-1.0,1.0,-1.0,-1
1325,1325,2025-07-09 01:00:00,3302.01,3307.63,3302.01,3306.72,161,-0.0013880824502829,-0.0015786035709101,-0.0016179174529442,-0.0017570281124498,0.0052771326268932,downward,94.0,-1.0,1.0,1.0,-1
1327,1327,2025-07-09 03:00:00,3300.82,3302.58,3287.61,3288.31,158,0.0040872058899557,0.005598620568012,0.0040111789946812,0.0052488968497497,0.0110695159519631,upward,84.0,-1.0,-1.0,1.0,1
1332,1332,2025-07-09 12:00:00,3295.73,3295.73,3283.44,3284.31,149,0.0032152872292809,0.0024936744704366,0.0028377345622063,0.0054257971994118,0.0042535570637365,upward,94.0,-1.0,1.0,1.0,1
1333,1333,2025-07-09 13:00:00,3286.19,3297.09,3284.43,3296.2,156,-0.0036071840300951,-0.0004034949335598,-0.0006826042109094,0.0031915539105635,0.0014289181481705,upward,96.0,-1.0,1.0,1.0,1
1334,1334,2025-07-09 14:00:00,3294.81,3304.68,3292.58,3299.88,152,-0.0011151920675904,-0.0047183533946689,-0.0022364449616349,0.0005666872734766,0.0019364340521472,upward,94.0,-1.0,1.0,1.0,1
1361,1361,2025-07-10 17:00:00,3318.1,3319.5,3311.6,3314.97,160,0.0013936777708396,-6.334898958348933e-05,0.0026757406552699,0.004162933601209,0.0006938222668682,upward,88.0,-1.0,1.0,-1.0,1
1368,1368,2025-07-11 00:00:00,3323.11,3326.12,3321.7,3323.56,164,-0.0001053087652997,0.0001323881620911,0.0003761027332138,-0.0011945022806869,-0.0009237083127731,upward,89.0,-1.0,1.0,-1.0,1
1375,1375,2025-07-11 07:00:00,3334.72,3343.31,3331.6,3332.62,161,0.0003570764143527,-0.0002670571502301,6.901476916065796e-05,-0.0028236042513097,-0.0053591468574274,upward,96.0,-1.0,1.0,-1.0,1
1377,1377,2025-07-11 09:00:00,3340.88,3343.63,3332.0,3332.96,156,0.002655297393308,-0.0001020114252796,-0.0003690413326292,0.0001380154577312,-0.0053976045317075,upward,94.0,-1.0,1.0,-1.0,1
1378,1378,2025-07-11 10:00:00,3332.96,3339.87,3331.8,3339.87,162,-0.0020689428031629,0.0005808609317128,-0.0018144418794743,-0.0030899406264315,-0.0068236188833696,upward,99.0,1.0,1.0,-1.0,1
1379,1379,2025-07-11 11:00:00,3340.04,3347.9,3339.79,3344.85,156,-0.0014888560025113,-0.0035547184477628,-0.0036563672511472,-0.0035876048253284,-0.0069868603973272,upward,99.0,1.0,1.0,-1.0,1
1398,1398,2025-07-14 06:00:00,3359.52,3359.79,3355.46,3357.23,157,0.0006463662007072,-4.765833737929714e-05,0.0004855193120518,-0.0005897719250691,-0.0015369813804833,upward,96.0,-1.0,1.0,-1.0,1
1400,1400,2025-07-14 08:00:00,3367.53,3374.19,3366.95,3371.68,155,-0.0009342523608407,-0.0042856973378255,-0.0043331514259952,-0.0010410240592226,-0.0038971669909362,downward,98.0,-1.0,1.0,-1.0,-1
1402,1402,2025-07-14 10:00:00,3366.46,3370.18,3363.9,3370.18,160,-0.001118634612988,0.0004450800847433,-0.0038425247316166,-0.0033588710395289,-0.0049848969491242,downward,95.0,-1.0,1.0,-1.0,-1
1403,1403,2025-07-14 11:00:00,3371.2,3374.3,3369.4,3371.95,156,-0.0005249188155221,-0.0016429662361541,-0.0010142499147376,-0.0043594952475569,-0.0047420631978528,downward,95.0,-1.0,1.0,-1.0,-1
1404,1404,2025-07-14 12:00:00,3371.53,3372.78,3363.94,3363.94,154,0.0023811364055243,0.0018549676867005,0.0023008733806191,-0.0020422480781464,-0.0023157369037497,downward,93.0,-1.0,-1.0,-1.0,-1
1406,1406,2025-07-14 14:00:00,3349.11,3358.7,3347.72,3355.51,150,-0.0016599563106651,0.0025122857628199,0.0043719136584303,0.0005125897404567,-7.748449565048166e-05,downward,91.0,-1.0,1.0,-1.0,-1
1416,1416,2025-07-15 00:00:00,3345.57,3346.19,3342.7,3345.03,166,0.0001046328433527,-0.0007354194132788,-0.0002810139221471,0.0001345279414532,0.0079670436438537,upward,86.0,-1.0,1.0,-1.0,1
1418,1418,2025-07-15 02:00:00,3347.94,3350.41,3345.2,3346.82,157,0.0002001900311339,-0.0005348360533282,-0.0012698621377904,0.0012698621377904,0.0069797598914789,upward,90.0,-1.0,1.0,-1.0,1
1424,1424,2025-07-15 08:00:00,3357.92,3364.73,3357.59,3364.52,154,-0.0019051751810064,-0.0008054640780854,-0.001985424369598,-0.0057928025394409,-0.0056590538917884,downward,98.0,-1.0,1.0,-1.0,-1
1425,1425,2025-07-15 09:00:00,3364.23,3365.26,3356.4,3363.2,157,0.0003924833491912,-0.0015134395813509,-0.000930661274976,-0.004671146527117,-0.0045462654614653,downward,,,,,-1
1426,1426,2025-07-15 10:00:00,3360.89,3364.45,3358.21,3363.0,156,5.947071067491372e-05,0.00045197740113,-0.0003538507285162,-0.0048111804936068,-0.0035474278917632,downward,89.0,1.0,1.0,-1.0,-1
1427,1427,2025-07-15 11:00:00,3363.38,3366.14,3360.8,3361.42,157,0.0004700394476144,0.0005295381118692,-0.00098470289342,-0.0031831785376419,-0.0037335411820005,downward,90.0,1.0,1.0,-1.0,-1
1428,1428,2025-07-15 12:00:00,3361.32,3361.64,3353.4,3354.76,157,0.0019852388844507,0.0024562114726536,0.0029092990258616,0.0009180984630792,-0.0031805553899534,downward,89.0,1.0,1.0,-1.0,-1
1429,1429,2025-07-15 13:00:00,3353.82,3358.26,3346.4,3348.73,154,0.0018006826468541,0.0037894963165139,0.0043210411111076,0.0033863584105018,-0.0016543585180053,downward,86.0,1.0,1.0,-1.0,-1
1430,1430,2025-07-15 14:00:00,3349.33,3352.09,3335.24,3345.52,151,0.0009594920968938,0.0027619024845166,0.0052248977737392,0.0048691982113393,-0.0008817762261172,downward,84.0,1.0,1.0,-1.0,-1
1431,1431,2025-07-15 15:00:00,3347.21,3351.53,3342.89,3347.81,151,-0.0006840292609198,0.0002748065153039,0.0040653442100955,0.0030766381604692,-0.0007258476436834,downward,95.0,-1.0,1.0,-1.0,-1
1443,1443,2025-07-16 03:00:00,3331.09,3331.09,3323.81,3325.25,159,0.0016630328546727,0.0015337192692277,0.0003638824148559,0.0011788587324261,0.0108773776407788,upward,98.0,,,,1
1454,1454,2025-07-16 14:00:00,3335.01,3339.11,3322.06,3326.17,153,0.0022849102721749,0.0037971600970485,0.0041579354031813,0.0035626561480621,-0.0003577688452484,upward,,,,,1
1455,1455,2025-07-16 15:00:00,3323.55,3341.44,3319.85,3337.77,153,-0.0034753742768375,-0.0011984049230474,-0.0008898156553626,0.0006651147322913,-0.0033884899199165,upward,,,,,1
1469,1469,2025-07-17 05:00:00,3341.14,3344.61,3337.3,3342.53,157,-0.000320116797755,-0.0003590094928094,-0.0005594564596279,0.0013432938522615,-0.0026207692975082,downward,,,,,-1
1470,1470,2025-07-17 06:00:00,3342.42,3342.74,3336.3,3338.72,160,0.0011411558920784,0.0008206737911535,0.0015395121483683,0.0024859826520342,-0.0037589255762686,downward,,,,,-1
1477,1477,2025-07-17 13:00:00,3324.06,3328.34,3309.71,3313.8,151,0.003162532440099,0.0035669020459894,0.0044963486028124,0.0086698050576377,0.0100247450057335,upward,,,,,1
1478,1478,2025-07-17 14:00:00,3313.18,3320.81,3311.59,3319.07,157,-0.0015877941712587,0.0015697168182653,0.0018469028974983,0.0059203331053576,0.0084210336027863,upward,92.0,1.0,1.0,1.0,1
1492,1492,2025-07-18 04:00:00,3337.74,3338.25,3334.39,3334.67,158,0.000857656079912,0.0008696512698407,0.0016463398177331,0.001532385513409,-0.0031157505840158,upward,95.0,1.0,-1.0,-1.0,1
1493,1493,2025-07-18 05:00:00,3334.41,3336.72,3333.4,3336.72,159,-0.0006143757941929,0.0002427533625837,0.0009620225850535,0.0005484427821333,-0.006869021074588,upward,,,,,1
1494,1494,2025-07-18 06:00:00,3336.72,3339.87,3333.31,3333.36,158,0.0010079919360643,0.0003929968560252,0.0012629898960807,0.0015569875440997,-0.0042869657042743,upward,89.0,1.0,1.0,-1.0,1
1516,1516,2025-07-21 04:00:00,3354.17,3356.55,3351.08,3351.36,160,0.000802659218944,0.0015516088990736,-0.0007519335433973,-0.0010980616824215,0.0008683042108277,upward,98.0,1.0,-1.0,-1.0,1
1517,1517,2025-07-21 05:00:00,3351.31,3358.11,3350.61,3357.76,157,-0.0019060325931573,-0.0011049032688459,-0.0016618221671591,-0.002346802630325,0.0006164824168493,upward,89.0,1.0,1.0,-1.0,1
1520,1520,2025-07-21 08:00:00,3367.66,3370.19,3364.12,3365.24,159,0.0008528366476092,0.0004724774458879,-0.0041245200936633,-0.0048733522720517,-0.0034678061594417,upward,99.0,1.0,-1.0,-1.0,1
1521,1521,2025-07-21 09:00:00,3363.09,3366.49,3363.09,3365.8,156,-0.0001663794640205,0.0006863152890843,-0.0023887337334362,-0.0040465862499258,-0.0036306375898746,upward,95.0,1.0,-1.0,-1.0,1
1522,1522,2025-07-21 10:00:00,3365.85,3366.26,3362.5,3365.88,157,-2.3767929932083653e-05,-0.0001901434394572,0.0002822441679442,-0.0027689638370946,-0.0042039526067477,upward,95.0,1.0,-1.0,-1.0,1
1523,1523,2025-07-21 11:00:00,3365.74,3368.0,3362.83,3365.78,158,2.971079512037456e-05,5.942159024163729e-06,0.0006922615263029,-0.003485076267611,-0.0042397304636666,upward,,,,,1
1524,1524,2025-07-21 12:00:00,3365.47,3375.39,3365.47,3375.38,157,-0.0028441242171252,-0.0028144979231967,-0.0030041062043385,-0.0071162358015985,-0.0082064834181633,upward,84.0,1.0,1.0,-1.0,1
1526,1526,2025-07-21 14:00:00,3384.93,3394.76,3383.96,3388.38,152,-0.000389566695589,-0.003836641698983,-0.0066403414020859,-0.0063599714317756,-0.0113594106918351,upward,95.0,1.0,-1.0,-1.0,1
1543,1543,2025-07-22 07:00:00,3385.14,3387.49,3383.0,3384.65,161,0.0002097705818917,0.0018761171760743,0.0019558890874979,0.0042220022749768,0.0047124518044701,upward,,,,,1
1544,1544,2025-07-22 08:00:00,3385.17,3387.46,3383.32,3387.46,155,-0.0008295300903922,-0.0006199335195101,0.001428799159252,0.0026450496832435,0.0030967155331722,upward,,,,,1
1545,1545,2025-07-22 09:00:00,3386.39,3389.94,3386.17,3389.12,154,-0.000489802662638,-0.0013189264469832,0.0005547162685299,0.0013749881975262,0.0018087291096213,upward,,,,,1
1546,1546,2025-07-22 10:00:00,3389.12,3390.41,3384.88,3386.1,156,0.0008918815156078,0.0004016420070287,-0.0002185405038244,-1.181300020669518e-05,0.0021056672868491,upward,,,,,1
1547,1547,2025-07-22 11:00:00,3385.88,3388.23,3385.4,3387.12,157,-0.0003011407921774,0.0005904721415244,-0.0007292330947825,0.001225229693663,0.0024386499444957,upward,94.0,-1.0,1.0,1.0,1
1548,1548,2025-07-22 12:00:00,3387.11,3391.5,3386.68,3391.5,156,-0.0012914639540027,-0.0015922158337019,-0.0011912133274362,0.0002358838272151,0.0020374465575703,upward,,,,,1
1549,1549,2025-07-22 13:00:00,3391.38,3406.58,3390.6,3406.58,153,-0.0044267270987324,-0.0057124740942529,-0.0051253750095403,-0.0045735018699105,-0.0028386240745851,upward,95.0,-1.0,1.0,1.0,1
1550,1550,2025-07-22 14:00:00,3406.29,3419.76,3406.29,3411.87,155,-0.001550469390686,-0.0059703329845509,-0.0075530427595423,-0.0077699326175967,-0.0042352141201158,upward,90.0,-1.0,1.0,1.0,1
1569,1569,2025-07-23 09:00:00,3421.5,3428.63,3420.46,3428.13,157,-0.0022373713949004,-0.0009684580223037,-0.0014060143576819,0.0001691884496795,0.0010472181626717,downward,90.0,1.0,1.0,-1.0,-1
