Unnamed: 0,date,open,high,low,close,volume,past_ret_1h,past_ret_2h,past_ret_4h,past_ret_8h,past_ret_16h,forward regime,probability,0.6 percent prediction,1 percent prediction,1.5 percent prediction
688,6/2/2025 5:00,3308.8,3317.16,3307.31,3313.85,158,-0.001614436,-0.00185283,-0.001019962,-0.007438478,-0.002878827,2,87.0,-1.0,1.0,1.0
689,6/2/2025 6:00,3313.8,3324.46,3313.8,3323.6,159,-0.002933566,-0.004543266,-0.006074738,-0.010575882,-0.013572632,2,88.0,-1.0,1.0,1.0
690,6/2/2025 7:00,3324.22,3344.39,3323.22,3343.59,154,-0.005978604,-0.008894631,-0.010730981,-0.009471855,-0.018504063,2,96.0,-1.0,1.0,1.0
691,6/2/2025 8:00,3345.3,3358.36,3342.11,3353.02,155,-0.00281239,-0.00877418,-0.013277583,-0.012752683,-0.019179725,1,,,,
692,6/2/2025 9:00,3351.24,3355.74,3350.39,3352.16,153,0.000256551,-0.002556561,-0.011428452,-0.012436757,-0.017415636,1,91.0,-1.0,1.0,1.0
693,6/2/2025 10:00,3353.44,3353.44,3344.85,3348.13,154,0.001203657,0.001460517,-0.007326478,-0.01335671,-0.017090137,2,96.0,,,
694,6/2/2025 11:00,3347.99,3351.16,3344.9,3348.4,156,-8.06e-05,0.001122924,-0.001436507,-0.012152073,-0.016291363,2,99.0,1.0,1.0,1.0
695,6/2/2025 12:00,3347.48,3359.29,3346.53,3356.13,155,-0.002303248,-0.002383698,-0.000926663,-0.014191941,-0.018330637,2,,,,
696,6/2/2025 13:00,3357.49,3363.19,3353.1,3355.28,155,0.000253332,-0.0020505,-0.000929878,-0.012347703,-0.019694333,2,99.0,1.0,1.0,1.0
697,6/2/2025 14:00,3357.27,3375.54,3351.75,3371.5,147,-0.004810915,-0.004558802,-0.006931633,-0.014207326,-0.024632953,1,98.0,1.0,1.0,1.0
698,6/2/2025 15:00,3372.97,3377.87,3369.86,3376.42,148,-0.001457165,-0.006261069,-0.008298731,-0.009723316,-0.019103074,1,96.0,1.0,1.0,1.0
699,6/2/2025 16:00,3374.6,3378.41,3370.73,3373.44,156,0.000883371,-0.000575081,-0.005131261,-0.006053168,-0.018728657,1,97.0,1.0,1.0,1.0
700,6/2/2025 17:00,3374.37,3379.03,3369.35,3371.02,152,0.000717884,0.001601889,-0.00466921,-0.005594746,-0.017961923,1,97.0,1.0,1.0,1.0
701,6/2/2025 18:00,3371.48,3375.43,3370.91,3374.34,153,-0.000983896,-0.000266719,-0.000841646,-0.007767445,-0.021020407,1,,,,
702,6/2/2025 19:00,3373.92,3379.66,3370.76,3378.8,157,-0.001319995,-0.002302593,-0.000704392,-0.008997277,-0.021040014,1,97.0,1.0,1.0,1.0
703,6/2/2025 20:00,3379.37,3382.17,3377.4,3381.59,158,-0.000825056,-0.002143962,-0.002410109,-0.007529003,-0.021614093,1,97.0,1.0,1.0,1.0
704,6/2/2025 21:00,3380.85,3382.51,3378.21,3381.36,163,6.8e-05,-0.000757092,-0.003057941,-0.007712873,-0.019965339,1,,,,
705,6/2/2025 22:00,3381.36,3381.36,3381.08,3381.08,2,8.28e-05,0.000150839,-0.001993446,-0.002833414,-0.017000485,1,97.0,1.0,1.0,1.0
706,6/2/2025 23:00,3382.1,3390.94,3381.66,3389.58,161,-0.002507685,-0.002425079,-0.003180335,-0.003882487,-0.013568053,0,96.0,1.0,1.0,1.0
707,6/3/2025 0:00,3388.6,3390.51,3383.17,3387.26,169,0.000684919,-0.001824484,-0.001673919,-0.004079994,-0.010108465,0,94.0,1.0,1.0,1.0
708,6/3/2025 1:00,3387.25,3388.02,3374.1,3376.07,173,0.003314505,0.004001694,0.001566911,-0.001495822,-0.007082199,0,93.0,1.0,-1.0,1.0
709,6/3/2025 2:00,3372.08,3375.13,3363.55,3371.9,154,0.001236691,0.004555295,0.002722501,0.000723628,-0.007049438,0,94.0,1.0,-1.0,1.0
710,6/3/2025 3:00,3371.29,3377.33,3364.61,3368.93,162,0.000881586,0.002119367,0.006129543,0.002929714,-0.006093923,0,92.0,1.0,-1.0,1.0
711,6/3/2025 4:00,3370.24,3370.24,3359.1,3360.84,161,0.002407136,0.003290844,0.00786113,0.006174052,-0.001401435,1,94.0,1.0,-1.0,1.0
712,6/3/2025 5:00,3361.43,3365.06,3359.45,3362.56,160,-0.000511515,0.00189439,0.004017772,0.005590978,-0.002165017,1,90.0,1.0,-1.0,1.0
713,6/3/2025 6:00,3362.7,3367.01,3356.5,3364.57,162,-0.000597402,-0.001108611,0.002178584,0.004907016,0.002059699,0,93.0,1.0,-1.0,1.0
714,6/3/2025 7:00,3365.01,3366.76,3351.21,3358.84,159,0.001705946,0.001107525,0.003004013,0.009151969,0.00523395,1,95.0,1.0,-1.0,1.0
715,6/3/2025 8:00,3361.02,3361.02,3352.49,3359.47,150,-0.00018753,0.001518097,0.000407802,0.008272138,0.004158394,1,93.0,1.0,-1.0,1.0
716,6/3/2025 9:00,3360.11,3364.61,3359.47,3360.17,155,-0.000208323,-0.000395813,0.000711274,0.004731903,0.003229003,1,96.0,1.0,-1.0,1.0
717,6/3/2025 10:00,3360.85,3361.98,3354.78,3356.12,157,0.001206751,0.000998176,0.002517788,0.004701858,0.005428888,1,98.0,1.0,-1.0,1.0
718,6/3/2025 11:00,3356.82,3358.29,3354.99,3355.31,156,0.000241408,0.00144845,0.001052064,0.004059237,0.007000843,1,97.0,1.0,-1.0,1.0
719,6/3/2025 12:00,3355.21,3360.3,3354.11,3358.84,153,-0.001050958,-0.000809803,0.000187565,0.000595444,0.006773172,1,98.0,-1.0,-1.0,1.0
720,6/3/2025 13:00,3359.18,3362.84,3350.41,3358.48,155,0.000107191,-0.000943879,0.000503204,0.001214835,0.006812606,0,97.0,1.0,-1.0,1.0
721,6/3/2025 14:00,3358.68,3362.81,3341.23,3344.23,154,0.004261071,0.004368719,0.003555377,0.006082118,0.011018979,1,98.0,1.0,-1.0,1.0
722,6/3/2025 15:00,3342.2,3349.62,3333.65,3346.37,154,-0.000639499,0.003618847,0.002671552,0.003726426,0.012912499,1,98.0,1.0,-1.0,1.0
723,6/3/2025 16:00,3345.53,3351.37,3344.41,3349.66,156,-0.000982189,-0.00162106,0.002740577,0.002928655,0.01122502,1,99.0,1.0,-1.0,1.0
724,6/3/2025 17:00,3350.36,3353.19,3343.8,3348.17,156,0.000445019,-0.000537607,0.003079294,0.003584047,0.00833291,1,99.0,1.0,-1.0,1.0
725,6/3/2025 18:00,3348.74,3354.28,3347.61,3352.62,157,-0.00132732,-0.000882892,-0.00250252,0.00104396,0.005750726,1,99.0,1.0,-1.0,1.0
726,6/3/2025 19:00,3353.01,3353.44,3349.0,3352.9,160,-8.35e-05,-0.001410719,-0.001947568,0.000718781,0.004780936,1,99.0,1.0,-1.0,1.0
727,6/3/2025 20:00,3353.71,3355.18,3350.4,3352.18,159,0.000214786,0.000131258,-0.00075175,0.001986767,0.002583393,1,99.0,1.0,-1.0,1.0
728,6/3/2025 21:00,3351.28,3354.79,3351.28,3353.15,160,-0.00028928,-7.46e-05,-0.001485171,0.00158955,0.002806316,1,,,,
729,6/3/2025 22:00,3353.15,3353.15,3353.1,3353.1,2,1.49e-05,-0.000274373,-0.000143151,-0.002645313,0.003420715,1,98.0,1.0,-1.0,1.0
730,6/3/2025 23:00,3355.1,3358.12,3353.15,3357.02,168,-0.001167702,-0.001152808,-0.001227279,-0.003172457,0.000542147,1,98.0,1.0,-1.0,1.0
731,6/4/2025 0:00,3356.95,3361.03,3354.5,3359.71,168,-0.000800664,-0.001967432,-0.002241265,-0.00299133,-7.14e-05,1,97.0,1.0,1.0,1.0
732,6/4/2025 1:00,3359.57,3359.57,3348.7,3350.1,167,0.002868571,0.00206561,0.000910421,-0.000576102,0.00300588,2,98.0,1.0,1.0,1.0
733,6/4/2025 2:00,3348.8,3371.74,3346.94,3370.68,155,-0.006105593,-0.003254536,-0.005215565,-0.005357969,-0.004319603,0,95.0,1.0,1.0,1.0
734,6/4/2025 3:00,3370.46,3372.31,3363.05,3365.39,157,0.001571883,-0.004543307,-0.002487082,-0.003711308,-0.002995195,0,96.0,1.0,1.0,1.0
735,6/4/2025 4:00,3364.8,3366.9,3358.56,3359.35,156,0.001797967,0.003372676,0.000107164,-0.002134341,-0.000151815,1,96.0,1.0,1.0,1.0
736,6/4/2025 5:00,3359.02,3360.96,3352.75,3354.75,157,0.00137119,0.003171622,-0.001386094,-0.000476936,0.001111856,1,95.0,1.0,1.0,1.0
737,6/4/2025 6:00,3354.66,3356.17,3347.91,3350.74,156,0.001196751,0.002569582,0.005950924,0.000704322,-0.001942854,1,97.0,1.0,1.0,1.0
738,6/4/2025 7:00,3350.69,3358.12,3349.49,3355.59,156,-0.001445349,-0.000250329,0.0029205,0.000426155,-0.002747654,1,95.0,1.0,1.0,1.0
739,6/4/2025 8:00,3355.75,3364.68,3354.01,3354.91,157,0.000202688,-0.001242954,0.001323433,0.001430739,-0.001564871,1,95.0,-1.0,1.0,1.0
740,6/4/2025 9:00,3353.51,3363.68,3352.18,3362.86,154,-0.002364059,-0.00216185,-0.002411638,-0.003794389,-0.004368306,1,95.0,-1.0,1.0,1.0
741,6/4/2025 10:00,3362.2,3364.51,3359.1,3362.94,156,-2.38e-05,-0.002387792,-0.003627778,0.002301558,-0.003068743,1,96.0,-1.0,1.0,1.0
742,6/4/2025 11:00,3362.59,3363.36,3347.56,3351.29,153,0.003476273,0.003452402,0.001283088,0.004207335,0.000480412,2,94.0,-1.0,1.0,1.0
743,6/4/2025 12:00,3350.93,3351.35,3344.49,3346.05,156,0.001566026,0.005047743,0.002647898,0.003974836,0.001832011,2,89.0,-1.0,1.0,1.0
744,6/4/2025 13:00,3346.62,3360.0,3345.31,3358.3,156,-0.003647679,-0.002087366,0.00135783,-0.001057082,-0.001533514,2,87.0,-1.0,1.0,1.0
745,6/4/2025 14:00,3358.61,3361.77,3350.9,3352.66,152,0.001682246,-0.001971569,0.003066222,-0.00057268,0.000131239,2,,,,
746,6/4/2025 15:00,3352.57,3384.24,3352.57,3377.53,152,-0.007363369,-0.00569351,-0.007768991,-0.006495871,-0.006072485,1,85.0,,,
747,6/4/2025 16:00,3377.82,3378.55,3370.25,3371.3,156,0.001847952,-0.005529024,-0.007489692,-0.004861626,-0.003437843,1,88.0,1.0,1.0,-1.0
748,6/4/2025 17:00,3371.97,3375.84,3369.9,3375.25,161,-0.001170284,0.000675506,-0.00502185,-0.003670839,-0.0074513,1,90.0,1.0,1.0,-1.0
749,6/4/2025 18:00,3374.0,3380.65,3373.0,3378.91,157,-0.00108319,-0.002252206,-0.007768778,-0.004726376,-0.002435697,1,83.0,1.0,1.0,-1.0
750,6/4/2025 19:00,3379.26,3381.62,3374.96,3376.06,158,0.000844179,-0.000239925,0.000435419,-0.007336955,-0.003160489,1,90.0,1.0,1.0,-1.0
751,6/4/2025 20:00,3375.87,3376.04,3370.8,3373.4,161,0.000788522,0.001633367,-0.000622517,-0.008107547,-0.004164937,1,94.0,1.0,1.0,-1.0
752,6/4/2025 21:00,3373.45,3374.73,3370.3,3372.72,159,0.000201618,0.000990299,0.000750136,-0.004275481,-0.005328044,1,,,,
753,6/4/2025 22:00,3372.72,3372.72,3372.72,3372.72,1,0.0,0.000201618,0.001835314,-0.005947722,-0.006516995,1,94.0,1.0,1.0,-1.0
754,6/4/2025 23:00,3373.26,3375.76,3371.3,3373.35,160,-0.000186758,-0.000186758,0.000803356,0.001239124,-0.005264796,1,92.0,1.0,1.0,-1.0
755,6/5/2025 0:00,3373.34,3378.49,3371.3,3377.58,171,-0.001252376,-0.0014389,-0.001237572,-0.001859319,-0.006711906,1,93.0,-1.0,1.0,-1.0
756,6/5/2025 1:00,3378.24,3381.43,3372.3,3379.98,167,-0.000710063,-0.00196155,-0.002147942,-0.001399417,-0.005065119,1,89.0,-1.0,-1.0,-1.0
757,6/5/2025 2:00,3378.3,3383.77,3370.0,3373.58,159,0.001897094,0.001185684,-0.000254922,0.001579924,-0.00315392,1,90.0,,,
758,6/5/2025 3:00,3372.86,3374.3,3368.12,3370.5,158,0.000913811,0.002812639,0.000845572,0.001649607,-0.005699451,1,91.0,-1.0,1.0,-1.0
759,6/5/2025 4:00,3370.64,3376.59,3368.8,3369.79,163,0.000210696,0.001124699,0.002311717,0.001071283,-0.007044949,1,89.0,-1.0,1.0,-1.0
760,6/5/2025 5:00,3369.01,3372.23,3364.7,3368.11,161,0.000498796,0.000709597,0.003524232,0.00136872,-0.002912613,1,93.0,-1.0,1.0,-1.0
761,6/5/2025 6:00,3367.97,3369.06,3360.7,3363.16,160,0.00147183,0.00197136,0.003098277,0.002842565,-0.003122064,2,91.0,-1.0,1.0,-1.0
762,6/5/2025 7:00,3364.24,3369.58,3363.0,3366.19,157,-0.000900127,0.000570378,0.001280379,0.002127034,0.003368794,2,91.0,-1.0,1.0,-1.0
763,6/5/2025 8:00,3366.82,3373.99,3365.6,3371.26,156,-0.001503889,-0.002402663,-0.000436039,0.00187467,1.19e-05,1,90.0,-1.0,1.0,-1.0
764,6/5/2025 9:00,3370.55,3376.75,3369.76,3374.84,155,-0.001060791,-0.002563084,-0.001994169,0.001523035,0.000121487,1,93.0,-1.0,1.0,-1.0
765,6/5/2025 10:00,3375.45,3390.5,3374.17,3389.52,156,-0.004330997,-0.005387193,-0.007776912,-0.004702731,-0.003130237,1,90.0,-1.0,-1.0,-1.0
766,6/5/2025 11:00,3388.58,3399.84,3388.54,3399.5,159,-0.002935726,-0.007254008,-0.0097985,-0.008530666,-0.006895132,0,89.0,-1.0,-1.0,-1.0
767,6/5/2025 12:00,3399.15,3403.18,3392.16,3392.19,156,0.00215495,-0.000787102,-0.006170055,-0.006603404,-0.005539194,0,88.0,1.0,1.0,-1.0
768,6/5/2025 13:00,3392.47,3398.32,3377.31,3382.87,156,0.002755057,0.004915944,-0.002373724,-0.004363159,-0.003000411,0,87.0,1.0,1.0,-1.0
769,6/5/2025 14:00,3381.05,3387.92,3371.73,3377.98,154,0.001447611,0.004206656,0.003416243,-0.004387237,-0.001557144,0,87.0,1.0,1.0,-1.0
770,6/5/2025 15:00,3377.76,3382.45,3364.19,3366.84,148,0.003308741,0.004761141,0.009700491,-0.000193059,0.001933564,0,94.0,1.0,1.0,-1.0
771,6/5/2025 16:00,3366.9,3372.34,3341.11,3344.72,154,0.006613409,0.009944031,0.014192518,0.007934894,0.00982444,2,92.0,1.0,1.0,-1.0
772,6/5/2025 17:00,3344.46,3355.85,3340.03,3353.88,156,-0.002731165,0.003864181,0.00864372,0.006249478,0.007782032,1,96.0,1.0,1.0,-1.0
773,6/5/2025 18:00,3353.72,3354.24,3349.11,3353.15,156,0.000217706,-0.002514054,0.007404977,0.010846517,0.006092778,1,88.0,1.0,1.0,1.0
774,6/5/2025 19:00,3353.81,3355.34,3349.5,3353.45,159,-8.95e-05,0.000128226,0.003992903,0.013732127,0.005084316,1,92.0,1.0,1.0,1.0
775,6/5/2025 20:00,3353.61,3360.91,3352.98,3357.72,157,-0.001271696,-0.001361043,-0.003871675,0.010265895,0.003594701,1,94.0,1.0,1.0,1.0
776,6/5/2025 21:00,3356.91,3357.72,3351.0,3352.62,155,0.001521198,0.000247568,0.000375825,0.009022794,0.004620267,1,,,,
777,6/5/2025 22:00,3352.62,3352.62,3352.62,3352.62,1,0.0,0.001521198,0.000158085,0.007564233,0.00314381,2,95.0,1.0,1.0,1.0
778,6/5/2025 23:00,3353.08,3363.17,3352.37,3359.15,165,-0.001943944,-0.001943944,-0.001696858,0.00228927,0.002095768,1,93.0,1.0,1.0,1.0
779,6/6/2025 0:00,3359.01,3362.22,3356.6,3361.45,167,-0.000684229,-0.002626843,-0.00110964,-0.004977019,0.002918383,1,91.0,1.0,1.0,1.0
780,6/6/2025 1:00,3361.71,3363.98,3357.5,3359.04,166,0.000717467,3.27e-05,-0.00191126,-0.001536153,0.004703725,1,94.0,1.0,1.0,1.0
781,6/6/2025 2:00,3358.54,3368.33,3356.49,3363.76,151,-0.001403192,-0.000686732,-0.00331177,-0.003154208,0.007658097,1,94.0,1.0,1.0,1.0
782,6/6/2025 3:00,3364.08,3366.03,3361.7,3363.66,159,2.97e-05,-0.001373504,-0.001340801,-0.003035384,0.01065506,1,91.0,1.0,1.0,1.0
783,6/6/2025 4:00,3362.68,3371.53,3359.8,3369.85,165,-0.001836877,-0.001807202,-0.002492693,-0.003599567,0.006629375,1,88.0,1.0,1.0,1.0
784,6/6/2025 5:00,3369.32,3373.99,3368.0,3373.72,165,-0.001147102,-0.002981872,-0.00435128,-0.006254224,0.00271214,0,89.0,-1.0,1.0,1.0
785,6/6/2025 6:00,3373.59,3374.99,3362.23,3365.88,160,0.002329257,0.001179484,-0.00062985,-0.003939534,0.003594899,0,86.0,,,
786,6/6/2025 7:00,3366.1,3366.29,3356.47,3360.7,158,0.001541346,0.003874193,0.000880769,-0.000461213,0.001827,1,88.0,1.0,1.0,1.0
787,6/6/2025 8:00,3360.17,3362.06,3352.92,3358.62,155,0.000619302,0.002161602,0.003343635,0.000842608,-0.004138605,1,,,,
788,6/6/2025 9:00,3360.41,3367.38,3358.44,3365.31,156,-0.00198793,-0.001369859,0.002499027,-0.001863127,-0.003396418,0,92.0,-1.0,1.0,1.0
789,6/6/2025 10:00,3365.76,3365.76,3353.57,3356.52,152,0.002618784,0.000625648,0.002788602,0.002156996,-0.001004016,0,91.0,-1.0,1.0,1.0
790,6/6/2025 11:00,3356.3,3360.47,3355.5,3360.47,161,-0.001175431,0.001440275,6.84e-05,0.000949272,-0.002088994,0,92.0,-1.0,1.0,1.0
791,6/6/2025 12:00,3361.27,3363.84,3358.27,3358.28,158,0.00065212,-0.000524078,0.000101242,0.003445216,-0.000166752,0,90.0,-1.0,1.0,1.0
792,6/6/2025 13:00,3358.68,3363.46,3343.69,3352.57,153,0.001703171,0.002356401,0.00380007,0.006308593,1.49e-05,0,92.0,-1.0,1.0,1.0
793,6/6/2025 14:00,3353.33,3359.59,3344.49,3344.49,145,0.002415914,0.0041232,0.003596961,0.006395594,0.002430864,0,91.0,-1.0,1.0,1.0
794,6/6/2025 15:00,3341.93,3343.89,3315.7,3326.2,153,0.005498767,0.007927966,0.010303049,0.010372197,0.009906199,1,84.0,-1.0,1.0,1.0
795,6/6/2025 16:00,3324.95,3336.3,3323.67,3332.85,153,-0.001995289,0.003492506,0.007630106,0.007732121,0.008581244,0,83.0,-1.0,1.0,1.0
796,6/6/2025 17:00,3331.67,3332.31,3321.09,3322.53,155,0.003106067,0.00110458,0.009041303,0.01287573,0.010988614,1,90.0,,,
797,6/6/2025 18:00,3322.75,3326.48,3320.8,3323.76,155,-0.000370063,0.002734855,0.006236912,0.009856307,0.012034563,0,86.0,1.0,1.0,-1.0
798,6/6/2025 19:00,3323.66,3323.66,3313.57,3317.58,158,0.001862804,0.001492051,0.002598279,0.012928098,0.013889642,1,92.0,1.0,-1.0,-1.0
799,6/6/2025 20:00,3317.69,3318.78,3311.3,3312.13,155,0.001645467,0.003511336,0.006255793,0.013933632,0.017426852,1,90.0,1.0,1.0,-1.0
800,6/6/2025 21:00,3312.68,3312.68,3306.6,3309.47,167,0.000803754,0.002450543,0.003946251,0.013023233,0.019413985,1,,,,
801,6/8/2025 22:00,3309.47,3310.55,3309.47,3310.55,2,-0.00032623,0.000477262,0.003990274,0.010252073,0.016713235,1,,,,
802,6/8/2025 23:00,3315.35,3320.75,3308.9,3314.7,134,-0.001251999,-0.00157782,0.000868857,0.003469394,0.013877576,1,,,,
803,6/9/2025 0:00,3314.97,3317.97,3312.4,3317.97,141,-0.000985542,-0.002236307,-0.001760112,0.00448467,0.012251467,0,,,,
804,6/9/2025 1:00,3317.85,3317.85,3297.8,3305.15,163,0.003878795,0.00288943,0.001307051,0.00525846,0.018201897,1,89.0,1.0,1.0,-1.0
805,6/9/2025 2:00,3304.25,3308.89,3295.63,3295.63,157,0.002888674,0.006778674,0.004527207,0.008535546,0.018475982,2,90.0,1.0,1.0,-1.0
806,6/9/2025 3:00,3295.11,3307.13,3294.02,3305.23,160,-0.002904488,-2.42e-05,0.002865156,0.003736502,0.016712907,2,87.0,1.0,1.0,1.0
807,6/9/2025 4:00,3305.9,3311.5,3304.3,3310.62,162,-0.001628094,-0.004527853,0.002220128,0.000456108,0.014396095,1,,,,
808,6/9/2025 5:00,3310.42,3313.07,3308.8,3311.59,160,-0.000292911,-0.001920528,-0.001944685,-0.000640176,0.01237472,1,,,,
809,6/9/2025 6:00,3311.71,3316.2,3309.51,3314.46,158,-0.000865903,-0.00115856,-0.005681167,-0.001179679,0.009060299,1,,,,
810,6/9/2025 7:00,3314.12,3324.52,3311.6,3324.2,157,-0.002930028,-0.003793394,-0.005706636,-0.00285783,0.000601649,1,89.0,-1.0,1.0,1.0
811,6/9/2025 8:00,3323.99,3327.76,3320.5,3324.76,158,-0.000168433,-0.003097968,-0.004252939,-0.002042253,0.002433258,1,,,,
812,6/9/2025 9:00,3324.07,3325.48,3320.59,3320.59,155,0.001255801,0.001087156,-0.002710362,-0.004649776,0.000584234,1,,,,
813,6/9/2025 10:00,3319.97,3323.09,3316.4,3318.93,157,0.000500161,0.00175659,-0.00134682,-0.007020335,0.001455288,1,92.0,-1.0,1.0,1.0
814,6/9/2025 11:00,3318.45,3319.36,3312.19,3313.25,155,0.001714329,0.002215347,0.003304912,-0.002420584,0.001306874,2,95.0,1.0,1.0,1.0
815,6/9/2025 12:00,3315.26,3320.98,3312.9,3317.22,158,-0.001196785,0.000515492,0.002272988,-0.001989618,-0.001534417,1,96.0,1.0,1.0,1.0
816,6/9/2025 13:00,3316.3,3321.65,3312.9,3319.74,158,-0.000759096,-0.001954972,0.000256044,-0.002455012,-0.003093616,1,93.0,-1.0,1.0,1.0
817,6/9/2025 14:00,3319.36,3321.21,3309.5,3318.82,156,0.000277207,-0.000482099,3.31e-05,-0.00131372,-0.00249185,1,96.0,-1.0,1.0,1.0
818,6/9/2025 15:00,3318.21,3326.32,3316.34,3320.58,160,-0.000530028,-0.000252968,-0.002207446,0.001090171,-0.001770775,2,93.0,-1.0,1.0,1.0
819,6/9/2025 16:00,3321.72,3331.82,3320.2,3328.74,157,-0.002451378,-0.002980107,-0.003460769,-0.001195648,-0.003235458,1,93.0,-1.0,1.0,1.0
820,6/9/2025 17:00,3327.61,3337.44,3327.57,3337.44,156,-0.002606788,-0.005051776,-0.005303466,-0.00504878,-0.00967508,0,95.0,-1.0,1.0,1.0
821,6/9/2025 18:00,3336.57,3337.9,3332.3,3333.28,159,0.00124802,-0.001362022,-0.004338069,-0.004305069,-0.011295181,0,95.0,-1.0,1.0,1.0
822,6/9/2025 19:00,3334.18,3336.78,3331.9,3333.03,162,7.5e-05,0.00132312,-0.00373534,-0.00593454,-0.008340759,0,97.0,-1.0,1.0,1.0
823,6/9/2025 20:00,3333.04,3335.07,3326.19,3327.28,163,0.001728138,0.001803275,0.000438797,-0.003023491,-0.005007093,1,100.0,-1.0,1.0,1.0
824,6/9/2025 21:00,3327.16,3329.08,3324.1,3325.43,163,0.000556319,0.002285419,0.003611563,-0.001711057,-0.004161868,1,,,,
825,6/9/2025 22:00,3325.43,3325.64,3325.43,3325.64,2,-6.31e-05,0.000493138,0.002297302,-0.002050733,-0.003361759,1,99.0,-1.0,1.0,1.0
826,6/9/2025 23:00,3326.75,3326.75,3321.51,3323.29,156,0.000707131,0.00064394,0.002930831,-0.000815457,0.000273825,1,98.0,-1.0,1.0,1.0
827,6/10/2025 0:00,3323.77,3327.64,3323.2,3326.64,164,-0.001007022,-0.000300604,0.000192386,0.000631268,-0.000565135,0,97.0,-1.0,1.0,1.0
828,6/10/2025 1:00,3324.1,3326.64,3314.63,3316.44,160,0.003075587,0.002065468,0.002710738,0.006332091,0.001251342,1,97.0,-1.0,1.0,1.0
829,6/10/2025 2:00,3316.21,3319.36,3303.25,3306.07,153,0.003136655,0.006221889,0.005919415,0.008230316,0.003889815,2,98.0,-1.0,1.0,1.0
830,6/10/2025 3:00,3307.75,3309.6,3302.31,3309.6,159,-0.001066594,0.002066715,0.004136452,0.007079405,0.001102852,2,98.0,-1.0,1.0,1.0
831,6/10/2025 4:00,3309.19,3309.77,3304.6,3307.64,162,0.000592568,-0.000474659,0.005744277,0.005937768,0.002896325,2,96.0,-1.0,1.0,1.0
832,6/10/2025 5:00,3307.62,3308.38,3302.72,3307.3,161,0.000102803,0.000695431,0.002763584,0.005481813,0.003761376,2,97.0,-1.0,1.0,1.0
833,6/10/2025 6:00,3306.96,3318.68,3306.2,3317.61,159,-0.003107659,-0.003005175,-0.003478408,0.002420417,0.00036472,2,96.0,-1.0,1.0,1.0
834,6/10/2025 7:00,3317.51,3330.73,3315.58,3325.58,152,-0.002396574,-0.005496786,-0.004805177,-0.000688602,-0.001503497,1,94.0,-1.0,1.0,1.0
835,6/10/2025 8:00,3326.38,3331.68,3324.02,3329.79,156,-0.001264344,-0.003657888,-0.006652071,-0.000946006,-0.000315335,1,92.0,-1.0,-1.0,1.0
836,6/10/2025 9:00,3330.36,3334.5,3325.3,3328.86,155,0.000279375,-0.000985322,-0.006476692,-0.003731007,0.002577459,1,,,,
837,6/10/2025 10:00,3329.18,3331.22,3327.22,3328.58,155,8.41e-05,0.000363518,-0.0032957,-0.006762644,0.001412014,1,97.0,1.0,-1.0,1.0
838,6/10/2025 11:00,3329.88,3335.76,3328.65,3335.08,157,-0.001948979,-0.001865023,-0.002848507,-0.007639997,-0.000614678,1,96.0,1.0,-1.0,1.0
839,6/10/2025 12:00,3334.88,3342.35,3332.86,3333.3,154,0.000534005,-0.001416014,-0.001053011,-0.007698077,-0.001806018,1,96.0,1.0,-1.0,1.0
840,6/10/2025 13:00,3334.34,3339.91,3329.52,3337.22,154,-0.00117463,-0.000641252,-0.002505079,-0.008965546,-0.003532881,1,97.0,1.0,-1.0,1.0
841,6/10/2025 14:00,3336.63,3348.43,3336.29,3343.79,152,-0.001964836,-0.003137159,-0.004548731,-0.007829439,-0.005427972,0,99.0,1.0,-1.0,1.0
842,6/10/2025 15:00,3342.6,3343.75,3327.1,3328.28,154,0.004660065,0.002686072,0.002043097,-0.00081123,-0.001499273,1,97.0,1.0,-1.0,1.0
843,6/10/2025 16:00,3328.08,3328.99,3323.1,3326.46,155,0.000547128,0.005209742,0.00205624,0.001001064,5.41e-05,1,99.0,1.0,-1.0,1.0
844,6/10/2025 17:00,3326.92,3327.22,3319.5,3321.03,159,0.001635035,0.002183058,0.004874994,0.002357702,-0.001382101,1,100.0,1.0,1.0,1.0
845,6/10/2025 18:00,3321.29,3325.62,3319.9,3324.74,160,-0.001115877,0.000517334,0.005729771,0.001154978,-0.005615477,1,99.0,1.0,1.0,1.0
846,6/10/2025 19:00,3324.73,3325.09,3319.86,3321.18,158,0.001071908,-4.52e-05,0.002137794,0.004185259,-0.003486713,1,98.0,1.0,1.0,1.0
847,6/10/2025 20:00,3321.89,3334.18,3320.99,3328.17,156,-0.002100253,-0.001030596,-0.000513796,0.001541388,-0.006168555,1,97.0,1.0,1.0,1.0
848,6/10/2025 21:00,3328.35,3328.62,3320.8,3322.29,162,0.001769864,-0.000334107,-0.000379256,0.004493888,-0.004511948,1,,,,
849,6/10/2025 22:00,3322.29,3322.39,3322.29,3322.39,2,-3.01e-05,0.001739711,0.000707322,0.006441146,-0.001438723,1,98.0,,,
850,6/10/2025 23:00,3321.36,3327.03,3319.9,3324.21,161,-0.000547499,-0.000577581,-0.000911495,0.001224351,0.000412128,2,97.0,1.0,-1.0,1.0
851,6/11/2025 0:00,3323.0,3327.67,3315.75,3327.61,160,-0.001021754,-0.001568693,0.000168289,-0.000345593,0.000655125,1,98.0,1.0,-1.0,1.0
