,Unnamed: 0,date,open,high,low,close,volume,past_ret_1h,past_ret_2h,past_ret_4h,past_ret_8h,past_ret_16h,forward regime,probability,0.6 percent prediction,1 percent prediction,1.5 percent prediction,RSI_16
1668,1668,7/29/2025 12:00,3321.49,3321.53,3315.02,3315.02,153,0.002114618,0.002983391,0.000699845,-0.000726994,0.000627447,range,93.0,1.0,1.0,1.0,47.88961038805564
1669,1669,7/29/2025 13:00,3315.44,3324.05,3315.44,3323.34,153,-0.002503506,-0.000394182,0.000908724,-0.00199799,-0.002693074,range,91.0,1.0,1.0,1.0,58.152668972617285
1670,1670,7/29/2025 14:00,3323.59,3323.66,3312.74,3317.24,151,0.001838878,-0.000669231,0.002312163,0.000684304,-0.000859148,range,92.0,,,,52.336448596757734
1671,1671,7/29/2025 15:00,3318.63,3329.18,3312.97,3328.44,152,-0.00336494,-0.001532249,-0.001925827,-0.003238754,-0.004173126,range,93.0,1.0,1.0,-1.0,59.641815908712424
1672,1672,7/29/2025 16:00,3328.86,3333.8,3319.66,3320.56,152,0.002373094,-0.000999831,-0.001668393,-0.000969716,-0.002442359,range,92.0,1.0,1.0,-1.0,55.21141241372141
1673,1673,7/29/2025 17:00,3319.75,3324.43,3319.11,3323.11,158,-0.000767353,0.001603919,6.92e-05,0.000978,-0.003508761,range,88.0,1.0,1.0,-1.0,57.346270160134246
1674,1674,7/29/2025 18:00,3322.99,3329.19,3321.9,3328.22,159,-0.001535355,-0.002301531,-0.003299061,-0.000994526,-0.003238969,range,91.0,1.0,1.0,-1.0,56.867991843896476
1675,1675,7/29/2025 19:00,3328.31,3330.54,3324.3,3325.62,157,0.000781809,-0.000754746,0.000847962,-0.001079498,-0.001999627,range,91.0,1.0,1.0,-1.0,54.17976115541563
1676,1676,7/29/2025 20:00,3325.82,3328.23,3322.6,3325.02,156,0.00018045,0.0009624,-0.001341345,-0.003007501,-0.003732308,range,96.0,-1.0,1.0,-1.0,58.40899850801641
1677,1677,7/29/2025 21:00,3325.05,3326.62,3323.7,3326.31,159,-0.000387817,-0.000207437,-0.000962027,-0.000892881,-0.002889087,range,,,,,56.76855895068558
1678,1678,7/29/2025 22:00,3326.31,3326.31,3326.22,3326.22,2,2.71e-05,-0.00036077,0.000601283,-0.002699761,-0.002017305,range,,,,,54.9143108233794
1679,1679,7/29/2025 23:00,3326.82,3329.04,3325.1,3327.74,161,-0.000456766,-0.000429721,-0.000637069,0.000210353,-0.003029083,range,90.0,1.0,1.0,-1.0,57.41831027241865
1680,1680,7/30/2025 0:00,3327.67,3328.14,3325.5,3327.63,156,3.31e-05,-0.000423725,-0.000784342,-0.002124635,-0.003092291,range,,,,,57.596338401119745
1681,1681,7/30/2025 1:00,3327.99,3333.26,3327.33,3329.88,164,-0.0006757,-0.000642666,-0.001072111,-0.002033106,-0.001057095,range,97.0,-1.0,1.0,-1.0,52.887139106223394
1682,1682,7/30/2025 2:00,3327.5,3332.94,3322.21,3323.73,159,0.001850331,0.001173381,0.000749158,0.001350892,0.000355023,range,96.0,-1.0,1.0,-1.0,49.10143161622672
1683,1683,7/30/2025 3:00,3324.02,3332.11,3322.2,3329.28,159,-0.001667027,0.000180219,-0.000462562,-0.001099337,-0.002177648,range,97.0,-1.0,1.0,-1.0,55.305136834648145
1684,1684,7/30/2025 4:00,3328.97,3329.67,3325.9,3328.9,158,0.000114152,-0.001553066,-0.000381507,-0.00116555,-0.004169545,range,,,,,61.247974066482996
1685,1685,7/30/2025 5:00,3328.29,3329.74,3326.19,3327.02,159,0.00056507,0.000679287,0.000859628,-0.000213404,-0.001106095,range,93.0,1.0,1.0,-1.0,53.32971407735545
1686,1686,7/30/2025 6:00,3326.44,3330.48,3324.48,3324.95,155,0.000622566,0.001187988,-0.000366923,0.000381961,-0.002318832,range,93.0,1.0,1.0,-1.0,57.52488775928086
1687,1687,7/30/2025 7:00,3325.31,3327.18,3322.6,3327.18,157,-0.000670237,-4.81e-05,0.000631165,0.000168311,0.000378699,range,95.0,1.0,1.0,-1.0,48.509228583113455
1688,1688,7/30/2025 8:00,3325.98,3331.99,3325.3,3327.44,155,-7.81e-05,-0.000748323,0.000438776,5.71e-05,-0.002067656,range,95.0,1.0,1.0,-1.0,59.93071593256677
1689,1689,7/30/2025 9:00,3327.91,3333.12,3327.91,3332.44,157,-0.001500402,-0.001578423,-0.001626436,-0.000768206,-0.00279975,downward,92.0,-1.0,1.0,-1.0,62.57751415205906
1690,1690,7/30/2025 10:00,3331.1,3333.83,3329.0,3331.66,156,0.000234118,-0.001266636,-0.002014011,-0.002380195,-0.001032518,downward,89.0,-1.0,1.0,-1.0,55.2503052476068
1691,1691,7/30/2025 11:00,3331.18,3332.27,3327.1,3328.5,151,0.000949377,0.001183716,-0.000396575,0.00023434,-0.000865255,downward,,,,,54.321728688868184
1692,1692,7/30/2025 12:00,3328.65,3331.45,3324.15,3330.68,157,-0.000654521,0.000294234,-0.000972774,-0.000534425,-0.001699353,downward,,,,,58.10888251882562
1693,1693,7/30/2025 13:00,3331.25,3331.35,3311.04,3313.07,156,0.005315312,0.004657312,0.005846541,0.004210596,0.003996293,downward,89.0,-1.0,1.0,-1.0,37.075361185878435
1694,1694,7/30/2025 14:00,3315.3,3315.9,3298.89,3300.55,152,0.003793307,0.009128782,0.009425702,0.007392707,0.007777492,range,86.0,-1.0,1.0,-1.0,29.83503534881831
1695,1695,7/30/2025 15:00,3302.84,3307.85,3300.4,3302.06,154,-0.00045729,0.003334282,0.008007123,0.007607372,0.007776963,downward,90.0,1.0,1.0,1.0,29.824010055818462
1696,1696,7/30/2025 16:00,3302.03,3302.89,3289.33,3289.9,154,0.003696161,0.00323718,0.012395514,0.011410681,0.011468434,range,85.0,1.0,1.0,1.0,25.07596776271474
1697,1697,7/30/2025 17:00,3290.32,3298.23,3289.69,3297.96,152,-0.002443935,0.001243193,0.00458162,0.010454948,0.00967871,downward,91.0,1.0,1.0,1.0,30.417177913513243
1698,1698,7/30/2025 18:00,3298.23,3301.53,3296.5,3301.08,157,-0.000945145,-0.00338677,-0.000160554,0.009263635,0.006861391,downward,,,,,35.567732890825596
1699,1699,7/30/2025 19:00,3301.33,3303.38,3280.16,3280.88,150,0.006156885,0.00520592,0.006455585,0.014514399,0.01475214,range,,,,,24.012027490996147
1700,1700,7/30/2025 20:00,3281.39,3282.12,3267.81,3268.83,151,0.003686334,0.009865915,0.006445731,0.018921143,0.018376606,upward,91.0,1.0,1.0,1.0,21.33791392275826
1701,1701,7/30/2025 21:00,3269.28,3276.01,3268.83,3274.98,157,-0.001877874,0.001801538,0.007016837,0.011630605,0.015890173,upward,,,,,26.141573445426033
1702,1702,7/30/2025 22:00,3274.98,3274.98,3274.98,3274.98,1,0.0,-0.001877874,0.007969514,0.007807681,0.015258108,upward,95.0,1.0,1.0,1.0,26.64735021924814
1703,1703,7/30/2025 23:00,3274.78,3279.62,3274.42,3278.76,160,-0.001152875,-0.001152875,0.000646586,0.007106345,0.014767778,upward,94.0,-1.0,1.0,1.0,27.69485903773443
1704,1704,7/31/2025 0:00,3278.79,3285.49,3276.7,3285.1,167,-0.001929926,-0.003080576,-0.004952665,0.001461143,0.012888497,upward,95.0,-1.0,1.0,1.0,31.53027394825969
1705,1705,7/31/2025 1:00,3285.49,3287.91,3282.91,3286.59,157,-0.000453357,-0.002382409,-0.003532537,0.003459513,0.01395063,upward,95.0,-1.0,1.0,1.0,29.36729367251374
1706,1706,7/31/2025 2:00,3285.82,3293.75,3285.57,3293.61,151,-0.0021314,-0.002583791,-0.005656407,0.002268028,0.011552673,range,,,,,33.78781423047241
1707,1707,7/31/2025 3:00,3294.5,3296.97,3290.57,3296.96,153,-0.001016088,-0.003145322,-0.005520237,-0.00487722,0.009566388,range,,,,,36.583290794125034
1708,1708,7/31/2025 4:00,3297.18,3298.1,3293.0,3294.64,157,0.000704174,-0.000312629,-0.002895612,-0.007833936,0.01093898,range,90.0,1.0,-1.0,1.0,34.687287559011665
1709,1709,7/31/2025 5:00,3295.03,3298.28,3293.3,3298.09,158,-0.00104606,-0.000342623,-0.003486867,-0.007007086,0.004542023,range,,,,,42.76468315235293
1710,1710,7/31/2025 6:00,3298.71,3301.46,3294.64,3300.31,157,-0.000672664,-0.00171802,-0.002030112,-0.007675037,7.27e-05,range,88.0,1.0,-1.0,1.0,49.87127225831575
1711,1711,7/31/2025 7:00,3299.76,3304.42,3298.01,3298.9,153,0.000427415,-0.000245536,-0.000588075,-0.006105065,0.000957895,range,91.0,1.0,-1.0,1.0,48.30326460398112
1712,1712,7/31/2025 8:00,3298.98,3308.85,3298.08,3303.23,150,-0.001310838,-0.000883983,-0.002600485,-0.005488567,-0.004035444,range,93.0,1.0,-1.0,1.0,57.81451518240701
1713,1713,7/31/2025 9:00,3303.68,3314.63,3303.68,3309.89,156,-0.002012151,-0.003320352,-0.003565073,-0.007039509,-0.003604349,range,93.0,1.0,-1.0,1.0,57.11050184656831
1714,1714,7/31/2025 10:00,3309.94,3312.74,3304.6,3306.54,155,0.001013144,-0.001001046,-0.001884145,-0.003910432,-0.001651273,range,91.0,1.0,-1.0,1.0,53.24536376503578
1715,1715,7/31/2025 11:00,3306.82,3307.75,3294.01,3295.66,153,0.003301311,0.0043178,0.000983111,0.000394458,-0.004484686,range,92.0,1.0,-1.0,1.0,59.87967914310399
1716,1716,7/31/2025 12:00,3296.33,3307.26,3294.87,3306.98,153,-0.003423063,-0.000133052,-0.001133965,-0.003731501,-0.011536205,range,95.0,1.0,1.0,1.0,75.75266639501547
1717,1717,7/31/2025 13:00,3305.49,3310.96,3304.58,3307.78,155,-0.000241854,-0.003664089,0.00063789,-0.002929457,-0.009916016,downward,96.0,1.0,1.0,1.0,73.86495925322787
1718,1718,7/31/2025 14:00,3307.22,3309.87,3301.15,3301.15,152,0.002008391,0.001766051,0.001632764,-0.000254457,-0.00792754,range,94.0,1.0,1.0,1.0,67.36562707222578
1719,1719,7/31/2025 15:00,3301.4,3302.91,3291.78,3296.83,152,0.00131035,0.003321372,-0.000354886,0.000627876,-0.005481023,range,95.0,1.0,1.0,1.0,61.90538937805947
1720,1720,7/31/2025 16:00,3296.45,3298.63,3290.8,3295.64,154,0.000361083,0.001671906,0.00344091,0.002303043,-0.003198165,range,95.0,1.0,1.0,1.0,57.449816227142676
1721,1721,7/31/2025 17:00,3295.43,3297.16,3289.76,3295.08,155,0.00016995,0.000531095,0.003854231,0.00449458,-0.002576569,range,95.0,1.0,1.0,1.0,56.0807907163767
1722,1722,7/31/2025 18:00,3295.42,3298.12,3294.09,3294.91,157,5.16e-05,0.000221554,0.00189383,0.003529687,-0.000394548,range,93.0,1.0,1.0,1.0,51.03240152348053
1723,1723,7/31/2025 19:00,3294.94,3296.72,3292.65,3295.79,159,-0.000267007,-0.000215426,0.000315554,-3.94e-05,0.000354998,range,,,,,49.03289799837236
1724,1724,7/31/2025 20:00,3295.82,3296.11,3289.4,3291.0,158,0.001455485,0.001188089,0.001409906,0.004855667,0.001106047,range,88.0,1.0,1.0,1.0,47.109275729425555
1725,1725,7/31/2025 21:00,3290.86,3293.42,3289.78,3289.91,153,0.000331316,0.001787283,0.001571472,0.00543176,0.00248639,range,,,,,43.250825081366116
1726,1726,7/31/2025 22:00,3289.91,3290.27,3289.91,3290.27,2,-0.000109414,0.000221866,0.001410219,0.00330672,0.003051421,range,94.0,1.0,1.0,1.0,41.45386448644334
1727,1727,7/31/2025 23:00,3289.07,3294.84,3289.07,3294.45,158,-0.001268801,-0.001378075,0.000406745,0.000722427,0.001350757,range,94.0,-1.0,1.0,1.0,46.382701998468164
1728,1728,8/1/2025 0:00,3292.9,3294.45,3288.16,3288.26,159,0.001882455,0.000611266,0.000833267,0.002244348,0.00455256,range,95.0,1.0,1.0,1.0,38.188417231164784
1729,1729,8/1/2025 1:00,3287.72,3293.51,3286.63,3290.07,155,-0.00055014,0.001331279,-4.86e-05,0.001522764,0.006024188,range,96.0,1.0,1.0,1.0,33.0656185910307
1730,1730,8/1/2025 2:00,3290.76,3293.01,3281.27,3283.57,151,0.001979553,0.001428323,0.002040462,0.003453558,0.006995435,upward,97.0,-1.0,1.0,1.0,31.376682340681327
1731,1731,8/1/2025 3:00,3282.67,3291.85,3282.01,3291.72,157,-0.002475909,-0.000501258,0.000829354,0.001236436,0.001196943,range,97.0,-1.0,1.0,1.0,46.65761791525866
1732,1732,8/1/2025 4:00,3291.69,3296.89,3290.46,3291.37,154,0.000106339,-0.002369834,-0.000944895,-0.000112415,0.004742706,range,,,,,33.72941421609387
1733,1733,8/1/2025 5:00,3290.77,3295.17,3290.11,3291.91,155,-0.000164039,-5.77e-05,-0.000558946,-0.00060755,0.004820909,upward,,,,,33.36826660965387
1734,1734,8/1/2025 6:00,3292.53,3300.07,3291.91,3296.86,154,-0.001501429,-0.001665221,-0.004031108,-0.001998872,0.001301238,range,,,,,45.3399956534316
1735,1735,8/1/2025 7:00,3296.65,3296.98,3289.3,3291.41,159,0.001655825,0.000151911,9.42e-05,0.000923616,0.001646711,upward,,,,,44.25360474828647
1736,1736,8/1/2025 8:00,3291.61,3292.45,3285.32,3286.76,141,0.001414767,0.003072935,0.001402597,0.000456376,0.002701749,upward,,,,,41.228763333347416
1737,1737,8/1/2025 9:00,3286.25,3293.96,3285.42,3293.18,153,-0.001949483,-0.000537474,-0.000385645,-0.000944376,0.00057695,upward,96.0,-1.0,1.0,1.0,48.31798866718635
1738,1738,8/1/2025 10:00,3294.31,3296.0,3292.87,3293.31,154,-3.95e-05,-0.00198888,0.001077943,-0.002957511,0.000485833,upward,97.0,-1.0,1.0,1.0,48.582565554965825
1739,1739,8/1/2025 11:00,3294.4,3302.43,3292.2,3298.79,157,-0.001661215,-0.001700624,-0.002237184,-0.00214321,-0.000909424,upward,97.0,-1.0,1.0,1.0,52.457404978965776
1740,1740,8/1/2025 12:00,3298.53,3301.12,3296.98,3300.15,152,-0.000412102,-0.002072633,-0.004057391,-0.002660485,-0.002772601,upward,98.0,-1.0,1.0,1.0,57.94132962866351
1741,1741,8/1/2025 13:00,3300.26,3344.73,3296.9,3341.99,149,-0.012519487,-0.01292643,-0.014605071,-0.014985084,-0.01558353,range,,,,,76.47417649326627
1742,1742,8/1/2025 14:00,3340.48,3353.76,3336.91,3341.51,150,0.000143648,-0.012377638,-0.014424616,-0.013362222,-0.015334385,upward,95.0,-1.0,1.0,1.0,76.01543460477696
1743,1743,8/1/2025 15:00,3348.43,3353.88,3341.16,3344.82,151,-0.00098959,-0.000846084,-0.013761578,-0.015967974,-0.015059106,range,92.0,-1.0,1.0,1.0,75.80165966477593
1744,1744,8/1/2025 16:00,3346.2,3350.72,3342.19,3348.52,158,-0.001104966,-0.002093462,-0.014445188,-0.018443969,-0.01799601,range,,,,,81.6757779633027
1745,1745,8/1/2025 17:00,3348.79,3349.11,3340.62,3347.24,153,0.000382405,-0.000722984,-0.001568456,-0.01615062,-0.017079743,range,93.0,1.0,1.0,1.0,80.21989639361101
1746,1746,8/1/2025 18:00,3346.95,3349.3,3346.0,3347.86,157,-0.000185193,0.000197141,-0.001896734,-0.016293991,-0.019203312,range,,,,,86.23605004917205
1747,1747,8/1/2025 19:00,3348.8,3350.91,3344.7,3347.33,161,0.000158335,-2.69e-05,-0.000749851,-0.01450111,-0.016613241,upward,,,,,84.2890615349014
1748,1748,8/1/2025 20:00,3348.24,3360.82,3347.56,3356.88,158,-0.002844904,-0.002687019,-0.002490408,-0.016899621,-0.019515145,range,,,,,86.27755011476319
1749,1749,8/1/2025 21:00,3356.73,3363.11,3356.73,3362.09,161,-0.001549631,-0.004390126,-0.004416895,-0.005978424,-0.020873921,range,,,,,86.95240100948703
1750,1750,8/3/2025 22:00,3362.09,3362.1,3362.09,3362.1,2,-2.97e-06,-0.001552601,-0.004235448,-0.006124149,-0.019404539,range,,,,,86.23639191137556
1751,1751,8/3/2025 23:00,3359.9,3364.61,3356.7,3359.12,133,0.000887137,0.00088416,-0.003509848,-0.004257067,-0.020157065,range,,,,,88.66933180877395
1752,1752,8/4/2025 0:00,3358.49,3361.57,3354.0,3361.57,132,-0.000728826,0.000157664,-0.001395181,-0.003882115,-0.022254482,range,,,,,93.82542471997516
1753,1753,8/4/2025 1:00,3361.42,3361.63,3350.41,3351.95,161,0.002869971,0.002139053,0.003025105,-0.001405152,-0.017533078,range,,,,,83.18464144400771
1754,1754,8/4/2025 2:00,3351.51,3353.47,3344.86,3352.28,153,-9.84e-05,0.002771248,0.00292935,-0.001318506,-0.017591013,range,,,,,83.22253520976706
1755,1755,8/4/2025 3:00,3352.19,3354.78,3350.2,3354.09,158,-0.00053964,-0.000638027,0.001499662,-0.00201545,-0.016487333,range,,,,,82.49882463408538
1756,1756,8/4/2025 4:00,3354.73,3360.66,3354.1,3360.26,157,-0.001836167,-0.002374816,0.000389851,-0.001005875,-0.017888497,range,,,,,83.43530982163182
1757,1757,8/4/2025 5:00,3360.11,3361.33,3358.5,3358.85,159,0.000419787,-0.001417152,-0.002054275,0.000964616,-0.005019575,range,,,,,67.04407601885791
1758,1758,8/4/2025 6:00,3359.07,3360.56,3355.65,3357.44,158,0.000419963,0.000839926,-0.001536885,0.001387962,-0.004744686,range,,,,,65.80670767800504
1759,1759,8/4/2025 7:00,3356.59,3362.55,3353.53,3362.55,154,-0.00151968,-0.001100355,-0.002515948,-0.001020059,-0.005272784,range,91.0,,,,66.98601264404658
1760,1760,8/4/2025 8:00,3362.09,3362.1,3351.98,3354.58,140,0.002375856,0.000852566,0.001693207,0.002083718,-0.001806485,upward,,,,,55.366631241788845
1761,1761,8/4/2025 9:00,3355.71,3359.31,3354.38,3358.29,154,-0.001104729,0.001268503,0.000166752,-0.001887866,-0.003290365,range,91.0,-1.0,1.0,-1.0,59.38189845313258
1762,1762,8/4/2025 10:00,3358.27,3361.57,3356.98,3356.98,147,0.000390232,-0.000714928,0.000137028,-0.001400068,-0.002716728,upward,,,,,57.65357502362765
1763,1763,8/4/2025 11:00,3357.66,3358.61,3352.87,3357.74,156,-0.000226343,0.000163801,0.001432511,-0.001087041,-0.0031003,upward,91.0,-1.0,1.0,-1.0,58.702558099081386
1764,1764,8/4/2025 12:00,3357.98,3370.47,3357.81,3370.47,155,-0.003776921,-0.004002409,-0.004714476,-0.003029251,-0.004032079,range,90.0,-1.0,1.0,-1.0,60.78742657410243
1765,1765,8/4/2025 13:00,3369.82,3371.08,3360.9,3367.92,153,0.000757144,-0.003022637,-0.002859332,-0.002693057,-0.001731039,range,90.0,-1.0,1.0,-1.0,54.831758659245175
1766,1766,8/4/2025 14:00,3367.29,3384.89,3367.29,3383.13,148,-0.004495837,-0.003742097,-0.007729529,-0.00759356,-0.006216137,downward,93.0,1.0,1.0,-1.0,63.92162054677241
1767,1767,8/4/2025 15:00,3384.13,3384.59,3372.1,3374.78,155,0.002474235,-0.002032725,-0.005049218,-0.00362394,-0.004640302,range,92.0,1.0,1.0,-1.0,59.678615573603466
1768,1768,8/4/2025 16:00,3373.01,3375.72,3370.66,3374.33,156,0.00013336,0.002607925,-0.001143931,-0.005853014,-0.003781491,range,91.0,1.0,1.0,-1.0,58.08618504318178
1769,1769,8/4/2025 17:00,3374.8,3377.83,3370.57,3370.57,155,0.001115538,0.001249047,-0.000786217,-0.003643301,-0.005524288,range,,,,,62.746440305306926
1770,1770,8/4/2025 18:00,3370.7,3374.03,3370.7,3373.75,154,-0.000942571,0.000171916,0.002780289,-0.00497073,-0.006363838,range,89.0,-1.0,1.0,-1.0,64.14547371059902
1771,1771,8/4/2025 19:00,3373.94,3376.74,3372.3,3375.57,161,-0.000539168,-0.001481231,-0.000234035,-0.005282071,-0.00636337,range,88.0,-1.0,1.0,-1.0,64.1501976271062
1772,1772,8/4/2025 20:00,3375.92,3376.92,3374.2,3375.7,158,-3.85e-05,-0.000577658,-0.000405842,-0.001549308,-0.004573866,range,89.0,-1.0,1.0,-1.0,61.05067277272119
1773,1773,8/4/2025 21:00,3375.55,3376.79,3371.7,3373.37,160,0.000690704,0.000652167,-0.000830031,-0.001615595,-0.004304301,range,,,,,60.257134782475205
1774,1774,8/4/2025 22:00,3373.37,3373.37,3373.3,3373.3,2,2.08e-05,0.000711469,0.000133401,0.00291406,-0.004701627,range,,,,,61.41993087416106
1775,1775,8/4/2025 23:00,3374.89,3376.1,3372.7,3374.66,168,-0.000403004,-0.000382261,0.000269657,3.56e-05,-0.00358851,range,88.0,-1.0,1.0,-1.0,59.21753691437429
1776,1776,8/5/2025 0:00,3374.75,3379.42,3374.66,3377.29,165,-0.000778731,-0.001181421,-0.000470792,-0.000876442,-0.006724326,range,92.0,-1.0,1.0,-1.0,68.81524440579825
1777,1777,8/5/2025 1:00,3377.15,3380.92,3374.9,3379.65,163,-0.000698297,-0.001476484,-0.001858181,-0.002686669,-0.006320181,range,90.0,-1.0,1.0,-1.0,68.10169491340794
1778,1778,8/5/2025 2:00,3380.66,3381.96,3378.29,3380.54,161,-0.000263272,-0.000961385,-0.00214167,-0.002008555,-0.006969301,downward,92.0,-1.0,1.0,-1.0,70.10925230262634
1779,1779,8/5/2025 3:00,3378.91,3380.79,3373.6,3374.13,161,0.001899749,0.001635977,0.000157078,0.000426777,-0.004857548,range,90.0,-1.0,1.0,-1.0,62.75883543359208
1780,1780,8/5/2025 4:00,3373.48,3374.93,3371.2,3372.65,161,0.000438824,0.002339407,0.001375773,0.000904333,-0.000646376,range,87.0,-1.0,1.0,-1.0,52.057380141878554
1781,1781,8/5/2025 5:00,3371.84,3372.99,3370.0,3370.98,159,0.000495405,0.000934446,0.002571952,0.000708993,-0.000907748,range,94.0,-1.0,1.0,-1.0,52.93666026708833
1782,1782,8/5/2025 6:00,3370.89,3373.6,3366.7,3373.6,159,-0.000776618,-0.000281598,0.00205715,-8.89e-05,0.002824876,range,,,,,37.939762084010944
1783,1783,8/5/2025 7:00,3374.02,3374.02,3366.03,3366.03,155,0.00224894,0.001470575,0.002406396,0.002563851,0.002599501,range,91.0,-1.0,1.0,-1.0,38.70384714531522
1784,1784,8/5/2025 8:00,3366.44,3375.1,3366.39,3373.87,153,-0.002323741,-8e-05,-0.000361603,0.001013673,0.000136342,range,90.0,-1.0,1.0,-1.0,49.501300952315596
1785,1785,8/5/2025 9:00,3372.75,3374.17,3366.16,3366.16,156,0.002290444,-3.86e-05,0.001431899,0.004007534,0.001310098,range,,,,,45.59616536702663
1786,1786,8/5/2025 10:00,3365.95,3365.95,3359.04,3360.44,157,0.001702158,0.0039965,0.003916154,0.00598136,0.003960791,range,90.0,-1.0,1.0,-1.0,37.35031362745144
1787,1787,8/5/2025 11:00,3359.61,3361.71,3353.08,3353.17,156,0.002168098,0.003873946,0.003835177,0.006250801,0.006680246,upward,90.0,-1.0,1.0,-1.0,30.7096107466556
1788,1788,8/5/2025 12:00,3351.84,3353.92,3349.91,3351.23,153,0.000578892,0.002748245,0.006755728,0.006391683,0.007301797,upward,89.0,-1.0,1.0,-1.0,29.56405545269213
1789,1789,8/5/2025 13:00,3351.52,3366.4,3350.17,3365.97,155,-0.004379124,-0.003802767,5.64e-05,0.001488427,0.002198475,upward,88.0,-1.0,1.0,-1.0,44.88101826131956
1790,1790,8/5/2025 14:00,3366.58,3379.09,3366.07,3373.67,156,-0.002282381,-0.00665151,-0.003921545,-2.07e-05,-0.000109673,upward,91.0,-1.0,1.0,-1.0,50.23151044824959
1791,1791,8/5/2025 15:00,3378.47,3386.28,3371.27,3385.03,152,-0.003355953,-0.005630674,-0.009412029,-0.005612949,-0.003063488,range,91.0,-1.0,1.0,-1.0,55.76687798810804
1792,1792,8/5/2025 16:00,3383.0,3389.8,3382.24,3389.09,157,-0.001197962,-0.004549894,-0.01117114,-0.004490881,-0.003481761,range,90.0,1.0,1.0,-1.0,56.459382525834016
1793,1793,8/5/2025 17:00,3389.31,3390.16,3377.91,3381.97,160,0.002105282,0.000904798,-0.00473097,-0.00467479,-0.000685991,range,89.0,1.0,1.0,-1.0,51.20707596168632
1794,1794,8/5/2025 18:00,3381.68,3382.52,3379.0,3380.04,159,0.000570999,0.002677483,-0.001884593,-0.005798748,0.000147927,range,,,,,49.74263948857743
1795,1795,8/5/2025 19:00,3379.98,3380.63,3377.8,3379.82,159,6.51e-05,0.000636129,0.001541502,-0.007885035,-0.001683522,range,89.0,1.0,1.0,-1.0,53.128092357504116
1796,1796,8/5/2025 20:00,3379.87,3381.08,3377.0,3378.99,161,0.000245636,0.000310744,0.002989059,-0.008215473,-0.0018763,range,89.0,1.0,1.0,-1.0,53.51052048631637
1797,1797,8/5/2025 21:00,3379.04,3380.56,3377.7,3380.56,162,-0.00046442,-0.000218899,0.000417091,-0.004315853,-0.00283385,range,,,,,55.3104212850499
1798,1798,8/5/2025 22:00,3380.56,3380.56,3380.27,3380.27,2,8.58e-05,-0.000378668,-6.8e-05,-0.001952507,-0.001973215,range,96.0,-1.0,1.0,-1.0,53.795379536974295
1799,1799,8/5/2025 23:00,3381.04,3381.47,3377.5,3379.41,162,0.000254482,0.000340296,0.000121323,0.001663012,-0.003959271,range,86.0,1.0,1.0,-1.0,58.24297683473129
1800,1800,8/6/2025 0:00,3379.21,3383.62,3378.2,3383.39,171,-0.001176335,-0.000922152,-0.001300471,0.001684701,-0.002813746,range,95.0,1.0,-1.0,-1.0,56.15782664825541
1801,1801,8/6/2025 1:00,3382.95,3385.1,3380.8,3383.25,160,4.14e-05,-0.001135003,-0.000795093,-0.000378334,-0.005051356,downward,,,,,62.254409865199975
1802,1802,8/6/2025 2:00,3383.45,3383.45,3373.01,3375.37,156,0.002334559,0.002376036,0.001451693,0.001383552,-0.004423219,range,85.0,1.0,1.0,-1.0,60.383919876246615
1803,1803,8/6/2025 3:00,3375.66,3377.64,3373.1,3376.15,160,-0.000231032,0.002102987,0.000965597,0.001087037,-0.00680657,range,86.0,1.0,1.0,-1.0,67.56880733779623
1804,1804,8/6/2025 4:00,3376.13,3378.24,3373.5,3374.34,156,0.000536401,0.000305245,0.002682006,0.001378047,-0.006848747,range,87.0,1.0,1.0,-1.0,67.7033859336857
1805,1805,8/6/2025 5:00,3374.46,3375.98,3371.4,3372.55,160,0.000530756,0.001067442,0.003172673,0.002375057,-0.001951046,range,86.0,1.0,1.0,-1.0,56.28822629797307
1806,1806,8/6/2025 6:00,3372.19,3374.28,3370.0,3374.28,158,-0.000512702,1.78e-05,0.000323032,0.001775194,-0.000180779,range,82.0,1.0,1.0,-1.0,50.65803667570557
1807,1807,8/6/2025 7:00,3372.53,3378.31,3372.53,3375.1,160,-0.000242956,-0.000755533,0.000311102,0.001276999,0.002942135,range,85.0,1.0,1.0,-1.0,36.135157775542446
1808,1808,8/6/2025 8:00,3374.29,3376.77,3368.99,3373.29,153,0.000536568,0.000293482,0.000311269,0.00299411,0.004683855,range,97.0,-1.0,1.0,-1.0,26.460071512445296
1809,1809,8/6/2025 9:00,3373.32,3374.31,3364.71,3365.38,155,0.002350403,0.002888233,0.002130517,0.00530995,0.004929607,range,96.0,-1.0,1.0,-1.0,25.851528383075703
1810,1810,8/6/2025 10:00,3365.18,3367.51,3358.58,3358.97,152,0.001908323,0.004263212,0.004557945,0.004882449,0.006272756,upward,96.0,-1.0,1.0,-1.0,22.868915785820548
1811,1811,8/6/2025 11:00,3358.62,3365.11,3358.37,3363.28,153,-0.001281487,0.00062439,0.003514426,0.003826622,0.004917818,range,,,,,30.73159366148299
1812,1812,8/6/2025 12:00,3362.92,3366.75,3360.58,3365.15,157,-0.000555696,-0.001836471,0.002418911,0.002730933,0.004112744,range,,,,,34.258416741246805
1813,1813,8/6/2025 13:00,3364.88,3368.87,3360.29,3367.49,153,-0.00069488,-0.001250189,-0.000626579,0.001502603,0.003881229,range,,,,,35.39011848744396
